"","Lokalitet","Trenr","Art","Hoyde(m)","DBH(cm)","OBH(cm)","dbh.mm","height.dm","tree.sp","Notat","living.branches","dead.branches","stem.wood","stump","bark","usoil","rot1","rot2","foliage","biomass.aboveground.kg","biomass.belowground.kg","total.biomass.kg"
"21",2,11,"furu",9.1,12.7323954473508,40,127.323954473508,91,10,NA,10.191113850929,1.12572600853444,20.7071281174399,3.0242497879276,2.52514965986807,11.7080216413574,3.11397620973475,4.24207296263708,3.50951099351369,37.573367424699,8.6837718534298,46.2571392781288
"22",2,12,"furu",9.2,21.3267623743126,67,213.267623743126,92,10,NA,50.6574304768121,2.680457478525,55.2070090027202,12.4339763883396,6.4271958104667,46.099406455079,9.09316105795223,20.1821682629119,12.7541119518145,127.406069156863,33.6654300667394,161.071499223603
"23",2,13,"furu",10.6,26.4197205532529,83,264.197205532529,106,10,NA,77.7663886551458,4.0377907260888,93.8373500074991,21.7882552578067,9.94546765424819,77.3433368703602,13.5163197008559,35.5847379081279,17.0819426551363,207.375252300789,55.5550816125535,262.930333913342
"24",2,14,"furu",4.2,12.414085561167,39,124.14085561167,42,10,NA,23.6220496795833,0.57499525665116,9.16181419541262,2.82152550678812,1.70600393675276,10.9182569117259,2.94594195279405,3.90883765147293,8.95951101137858,37.886388575188,8.09673140493781,45.9831199801258
"25",2,15,"furu",11.5,21.6450722604963,68,216.450722604963,115,10,NA,40.5011184703329,3.15414804035861,72.0389545757219,12.9365850458396,7.2931354389001,47.838371030654,9.35615017548548,21.0261471570749,10.2254203796329,135.923941571153,34.9017859848144,170.825727555968
"26",2,16,"furu",8.6,14.3239448782696,45,143.239448782696,86,10,NA,16.0329100678811,1.32885065704615,24.4198074604196,4.18285745562826,3.04282279540145,16.1745188221902,4.02080424199349,6.1756650170102,5.17527797327551,49.0072484363766,11.991661366562,60.9989098029385
"27",2,17,"furu",8,13.3690152197183,42,133.690152197183,80,10,NA,13.9581675547301,1.11906951103272,19.8776602038961,3.45824975829583,2.60123196555282,13.3904689229823,3.46360715074139,4.96141497776036,4.69234563521345,41.0143789935076,9.9322191646865,50.946598158194
"28",2,18,"furu",8,14.0056349920859,44,140.056349920859,80,10,NA,16.2497816869416,1.21333902091852,21.7159224693503,3.93132175250411,2.82855144656008,15.2115722494972,3.83081206623178,5.75265086369004,5.32310522875922,45.9389163762745,11.2802504969931,57.2191668732676
"29",2,19,"furu",9.3,16.552114081556,52,165.52114081556,93,10,NA,23.1786926090868,1.79353860263864,34.8602797956214,6.23444463368849,4.09462673833785,23.8985512967333,5.4620372370495,9.65820559894849,6.86484735277253,70.1615823793732,17.6641066630448,87.825689042418
"30",2,20,"furu",9.2,14.3239448782696,45,143.239448782696,92,10,NA,14.7909785548729,1.39236599883673,26.2006768672328,4.18285745562826,3.13630871019164,16.1745188221902,4.02080424199349,6.1756650170102,4.77372750780838,49.7031875867623,11.991661366562,61.6948489533243
"31",2,21,"furu",8.6,15.2788745368209,48,152.788745368209,86,10,NA,19.7406413427344,1.48438240381207,27.6056480393071,4.9989486174091,3.41966679045455,19.2740144701488,4.61532909650389,7.5558396636274,6.13665261064434,57.2492871937173,14.2750658527397,71.524353046457
"32",3,1,"furu",6.7,17.1887338539236,54,171.887338539236,67,10,NA,38.6046829330716,1.49971426495368,26.7515872613527,6.91690372073535,3.78437767061861,26.4204716682026,5.90692402936684,10.8222062532689,11.3240903655968,77.5572658507319,19.5035679474673,97.0608337981992
"33",3,2,"furu",9,15.5971844230047,49,155.971844230047,90,10,NA,19.969882539509,1.58683232648603,30.0991993725303,5.29184176841617,3.62296575026627,20.3775054559387,4.82139732179115,8.05324516159392,6.13031485958587,60.5707217572077,15.0856636875225,75.6563854447303
"34",3,3,"furu",9.5,21.6450722604963,68,216.450722604963,95,10,NA,50.8935464050044,2.80221824227223,58.6619546391651,12.9365850458396,6.69396965875711,47.838371030654,9.35615017548548,21.0261471570749,12.6958892445888,131.988273991038,34.9017859848144,166.890059975853
"35",3,4,"furu",8.8,16.8704239677398,53,168.704239677398,88,10,NA,26.2867072997931,1.78267814169415,34.1049386602229,6.57022197120949,4.13455181642475,25.1421390193682,5.6827616974887,10.2308131846345,7.69248292485374,72.8790978893444,18.5719170481587,91.4510149375031
"36",3,5,"furu",11.3,24.1915513499665,76,241.915513499665,113,10,NA,56.688288698716,3.69266623792382,86.2472641788298,17.3553247119088,8.7955581402542,62.8117075814363,11.5307043416212,28.3667556574125,13.272083339522,172.779101967633,45.4563828695276,218.23548483716
